time,fs_10m,fs_30m,fs_50m,fs_70m,fx_10m,fx_30m,fx_50m,fx_70m,wd,qy,sd,Patv
2019/2/2 1:30,3.514,4.022,4.241,3.97,203.779,228.019,226.44,239.649,13.129,864.284,50.203,7.555333
2019/2/2 1:45,2.321,3.228,3.347,3.152,196.092,229.47,234.197,245.207,13.127,864.212,51.525,1.351333
2019/2/2 2:00,2.271,2.417,2.199,2.466,189.073,226.583,227.107,244.961,13.114,864.058,50.827,1.430667
2019/2/2 2:15,2.6,2.721,2.583,2.491,189.328,221.513,226.733,242.656,13.109,863.791,50.226,0.855667
2019/2/2 2:30,2.803,3.177,3.294,3.457,202.548,233.424,230.238,247.836,13.104,863.89,50.917,5.262667
2019/2/2 2:45,3.285,3.74,3.576,3.534,194.335,220.157,225.633,246.916,13.101,864.002,51.747,8.521667
2019/2/2 3:00,3.463,4.226,4.063,3.688,200.678,225.668,226.546,239.639,13.088,864.044,53.373,21.328001
2019/2/2 3:15,3.284,4.249,4.672,4.402,199.543,220.204,224.369,239.018,13.086,864.114,53.773,27.686335
2019/2/2 3:30,3.488,3.893,4.24,5.063,219.478,238.854,236.081,241.803,13.081,863.89,53.885,29.201332
2019/2/2 3:45,3.236,3.688,3.78,4.452,229.975,248.858,248.166,253,13.073,864.142,51.93,22.513
2019/2/2 4:00,2.752,3.407,4.19,4.429,222.546,243.394,239.581,244.212,13.066,864.17,52.745,24.338667
2019/2/2 4:15,2.904,3.152,3.627,4.148,200.583,227.821,229.588,238.422,13.061,864.114,53.838,21.567
2019/2/2 4:30,3.157,3.203,4.087,4.961,190.673,217.01,219.514,231.178,13.054,863.876,54.834,20.445
2019/2/2 4:45,2.803,3.228,4.19,4.733,196.117,224.275,226.101,233.87,13.043,863.946,54.976,23.601665
2019/2/2 5:00,2.676,3.56,4.165,4.707,198.336,222.942,222.72,231.46,13.04,864.058,55.034,26.554667
2019/2/2 5:15,2.752,3.867,4.265,4.834,200.526,220.38,220.942,230.511,13.029,864.17,55.585,33.052666
2019/2/2 5:30,2.879,4.428,5.458,5.315,205.368,217.993,219.175,229.06,13.023,864.185,55.949,39.469
2019/2/2 5:45,2.777,4.072,4.672,5.113,208.715,220.836,221.877,229.377,13.014,864.341,56.502,29.265
2019/2/2 6:00,2.321,3.355,4.215,4.479,203.368,215.934,216.999,225.985,13.011,864.369,55.981,19.057335
2019/2/2 6:15,2.372,3.152,3.55,3.79,214.167,229.284,227.142,234.337,13.005,864.612,55.35,11.204999
2019/2/2 6:30,1.181,1.86,2.914,3.382,225.445,238.55,234.198,241.51,12.992,864.838,54.844,12.501
2019/2/2 6:45,2.828,3.025,3.193,3.842,225.611,235.799,233.238,242.562,12.985,865.006,53.95,17.939
2019/2/2 7:00,3.54,3.842,4.392,4.631,231.471,245.148,237.883,248.646,12.978,865.162,55.487,17.577665
2019/2/2 7:15,4.408,4.378,4.469,4.529,229.131,239.849,234.994,240.879,12.967,865.334,58.366,15.492333
2019/2/2 7:30,3.184,3.383,4.062,4.403,236.117,243.978,237.942,246.19,12.963,865.548,58.708,6.166
2019/2/2 7:45,2.803,2.544,2.811,3.229,241.58,253.444,245.558,250.623,12.95,865.603,59.366,3.88
2019/2/2 8:00,1.84,1.353,1.97,2.337,257.012,259.528,247.546,254.544,12.948,865.912,59.564,2.813
2019/2/2 8:15,0.852,0.644,1.816,2.158,250.353,254.347,245.673,244.527,12.943,866.026,60.417,2.313
2019/2/2 8:30,0.371,0.34,1.333,2.44,250.517,273.754,259.035,253.701,12.932,866.04,61.126,2.670333
2019/2/2 8:45,0.751,0.34,0.801,1.647,284.578,289.889,248.33,249.209,12.917,866.241,62.322,0.747667
2019/2/2 9:00,1.612,0.416,1.511,1.749,211.839,331.509,296.59,279.198,12.923,866.538,61.71,0.787
2019/2/2 9:15,2.043,0.365,0.32,0.448,44.942,38.225,307.143,279.324,12.943,866.496,60.44,0.942667
2019/2/2 9:30,1.789,0.34,0.32,0.32,75.46,33.828,307.47,271.308,12.981,866.777,60.337,0.550667
2019/2/2 9:45,1.891,0.34,0.32,0.32,75.484,54.167,307.482,271.32,13.011,867.176,58.584,0.600333
2019/2/2 10:00,2.22,0.34,0.32,0.32,76.345,54.4,307.47,271.32,13.08,867.346,56.553,0.454667
2019/2/2 10:15,2.347,0.365,0.497,0.32,106.438,128.55,218.776,271.297,13.221,867.416,56.787,0.289333
2019/2/2 10:30,1.941,1.151,1.917,2.44,143.218,167.274,175.78,202.959,13.393,867.641,57.438,2.142667
2019/2/2 10:45,1.435,0.695,2.047,3.051,159.542,186.086,195.096,219.747,13.56,868.112,57.388,9.877333
2019/2/2 11:00,2.88,2.545,3.271,3.841,224.404,235.238,232.045,240.738,13.739,868.35,64.997,19.296
2019/2/2 11:15,4.662,4.555,4.773,4.783,239.065,245.745,239.86,247.687,13.891,868.591,72.064,14.807332
2019/2/2 11:30,2.981,2.291,2.786,2.924,270.795,273.345,261.259,258.603,14.117,868.676,73.146,10.461
2019/2/2 11:45,2.119,1.48,2.149,2.286,263.423,266.338,258.031,262.687,14.313,868.691,70.458,17.840666
2019/2/2 12:00,3.133,2.9,3.144,3.305,250.238,251.49,242.037,248.331,14.62,868.805,69.63,38.44833
2019/2/2 12:15,5.016,4.859,5.357,5.52,240.293,246.378,238.479,243.065,14.928,868.791,73.682,46.630333
2019/2/2 12:30,5.675,5.467,5.84,5.928,239.029,247.231,240.679,247.921,14.916,868.862,76.019,58.669666
2019/2/2 12:45,6.69,6.532,6.861,6.718,236.654,243.23,238.725,245.803,14.917,868.961,73.647,67.055
2019/2/2 13:00,6.792,6.71,7.04,7.126,240.668,247.22,242.726,248.858,14.919,868.919,68.712,92.46066
2019/2/2 13:15,7.682,7.347,7.677,7.915,238.585,246.846,240.891,249.501,14.906,868.948,68.84,99.235
2019/2/2 13:30,7.096,7.116,7.728,7.662,245.394,252.379,245.78,253.935,14.901,868.877,65.954,109.819664
2019/2/2 13:45,7.53,7.677,7.779,7.839,243.686,250.846,243.3,250.869,14.885,868.891,63.645,124.75566
2019/2/2 14:00,8.85,8.668,8.898,9.111,253.76,262.64,259.047,262.756,14.908,869.046,60.629,123.00299
2019/2/2 14:15,9.106,8.794,8.949,9.01,255.315,261.751,255.035,260.254,14.891,869.032,57.788,126.066666
2019/2/2 14:30,8.647,8.668,8.695,8.73,257.072,265.611,257.176,265.236,14.584,869.214,54.167,130.71866
2019/2/2 14:45,10.375,10.292,10.656,10.946,260.02,267.098,262.419,269.754,14.577,869.256,51.966,131.18633
2019/2/2 15:00,10.374,10.597,10.86,11.047,261.365,267.986,263.506,269.567,14.561,869.341,51.924,127.53366
2019/2/2 15:15,9.359,9.581,9.866,10.462,249.42,257.036,253.163,259.505,14.584,869.469,52.076,125.99567
2019/2/2 15:30,8.42,8.516,8.822,8.908,249.969,255.971,251.818,259.364,14.535,869.355,51.185,119.62799
2019/2/2 15:45,10.299,10.369,10.961,10.869,251.923,259.961,254.017,260.71,14.546,869.369,50.205,120.596664
2019/2/2 16:00,10.324,10.522,10.833,11.073,249.852,255.842,249.699,254.8,14.568,869.327,50.248,117.07933
2019/2/2 16:15,10.831,10.596,10.732,11.277,246.54,254.45,248.951,255.795,14.594,869.341,50.123,105.51733
2019/2/2 16:30,10.78,10.699,10.732,11.252,254.929,264.266,260.148,265.471,14.592,869.483,49.39,103.64966
2019/2/2 16:45,10.577,10.623,11.165,11.913,260.534,269.965,263.109,273.322,14.619,869.741,49.738,110.16133
2019/2/2 17:00,10.882,11.182,11.293,11.327,258.592,267.472,263.377,271.672,14.625,869.741,48.334,110.46833
2019/2/2 17:15,10.628,10.598,10.935,11.455,273.989,279.476,272.257,279.617,14.301,869.924,44.747,115.325
2019/2/2 17:30,9.486,9.531,10.171,11.074,273.592,279.885,273.778,282.379,14.177,869.938,44.531,134.132
2019/2/2 17:45,10.069,10.318,10.682,11.073,272.761,280.377,273.779,280.799,14.071,869.812,43.776,139.86267
2019/2/2 18:00,9.358,9.683,9.839,10.079,272.995,279.898,273.837,280.037,14.623,869.91,43.93,146.97
2019/2/2 18:15,8.217,8.466,8.797,9.316,265.296,275.358,269.297,276.505,14.031,870.176,44.352,150.368
2019/2/2 18:30,8.445,8.211,8.516,9.239,263.435,270.385,265.483,273.989,13.863,870.233,44.534,160.24533
2019/2/2 18:45,8.571,8.946,9.382,9.544,261.891,269.427,264.173,270.772,13.711,870.376,45.42,170.63733
2019/2/2 19:00,9.003,9.861,10.859,11.404,255.761,262.862,258.358,266.7,13.585,870.52,45.704,179.54266
2019/2/2 19:15,8.318,8.897,9.406,9.672,253.269,261.669,255.865,263.482,13.484,870.577,46.101,174.41866
2019/2/2 19:30,8.496,9.226,9.892,10.665,253.865,261.669,255.972,264.079,13.421,870.633,45.639,169.888
2019/2/2 19:45,7.732,7.83,8.414,8.908,249.173,256.581,251.419,256.392,13.383,870.802,45.576,171.47734
2019/2/2 20:00,7.148,7.269,8.161,8.73,251.642,260.476,255.28,263.494,13.342,871.112,45.747,152.12833
2019/2/2 20:15,6.385,6.481,7.04,7.559,247.383,253.772,248.67,256.977,13.321,871.469,46.412,120.24267
2019/2/2 20:30,5.625,6.228,6.808,7.126,239.473,248.565,244.26,252.122,13.299,871.666,46.972,83.973335
2019/2/2 20:45,5.067,5.391,6.224,6.641,253.116,262.196,256.228,263.845,13.287,871.834,46.792,58.55133
2019/2/2 21:00,4.991,5.442,5.943,6.335,254.169,263.062,256.731,264.266,13.275,871.933,47.323,45.585667
2019/2/2 21:15,4.077,4.479,5.256,5.724,245.288,256.357,252.157,258.769,13.257,872.076,48.12,38.078
2019/2/2 21:30,4.712,4.758,5.154,5.392,235.975,245.231,242.749,255.562,13.251,872.191,48.17,34.612667
2019/2/2 21:45,3.924,4.071,4.368,4.631,237.778,249.349,244.388,255.35,13.239,872.348,48.66,25.295332
2019/2/2 22:00,3.771,3.714,4.214,4.707,226.674,241.533,238.456,251.092,13.233,872.277,48.999,16.275
2019/2/2 22:15,3.285,3.356,4.164,4.428,227.049,242.34,238.597,249.759,13.224,872.361,52.417,17.541
2019/2/2 22:30,3.796,4.097,4.874,4.555,220.239,231.635,231.389,243.733,13.215,872.418,73.829,16.310001
2019/2/2 22:45,2.701,2.975,3.449,3.765,219.724,233.542,233.788,246.728,13.205,872.488,80.003,9.012333
2019/2/2 23:00,2.093,2.24,3.091,3.253,205.183,224.838,228.278,243.968,13.197,872.712,79.71,3.993333
2019/2/2 23:15,1.789,1.708,2.66,2.44,178.787,202.163,210.575,230.712,13.192,872.656,79.95,0.805333
2019/2/2 23:30,2.854,2.62,2.685,1.98,51.69,50.135,34.455,44.4,13.179,872.614,69.533,1.888
2019/2/2 23:45,1.561,0.34,0.599,0.32,116.565,127.927,125.31,168.48,13.177,872.53,71.765,0.288667
2019/2/3 0:00,1.257,0.34,0.801,0.551,136.925,147.559,162.16,189.283,13.17,872.474,75.214,0.104333
2019/2/3 0:15,0.32,0.34,0.32,0.32,136.89,145.333,162.16,189.318,13.161,872.446,78.402,5.465667
2019/2/3 0:30,5.397,5.923,5.079,3.611,53.574,62.535,54.708,62.688,13.156,872.361,69.667,19.519
2019/2/3 0:45,6.106,6.126,5.204,3.357,71.076,86.053,78.471,85.351,13.152,872.134,78.261,29.074669
2019/2/3 1:00,6.41,7.242,6.453,5.214,86.615,96.712,92.875,97.683,13.133,872.033,79.946,29.447666
2019/2/3 1:15,5.397,6.151,5.103,3.816,97.133,110.166,104.961,107.885,13.129,871.877,79.839,25.362665
2019/2/3 1:30,6.182,6.734,5.866,4.047,88.031,99.11,101.648,113.407,13.118,871.75,78.209,26.636333
2019/2/3 1:45,5.701,6.075,5.458,3.714,86.908,97.882,99.637,112.833,13.107,871.652,76.831,15.003
2019/2/3 2:00,5.042,2.925,2.455,1.903,90.007,121.41,133.379,164.841,13.102,871.54,75.812,9.347
2019/2/3 2:15,4.13,2.113,1.663,1.647,72.129,102.187,144.003,181.674,13.095,871.398,76.351,9.148333
2019/2/3 2:30,4.941,2.721,0.725,1.038,70.176,84.239,108.703,198.828,13.084,871.112,77.393,6.777333
2019/2/3 2:45,5.042,2.519,0.827,1.801,77.325,92.511,130.901,211.455,13.085,870.872,76.089,3.845667
2019/2/3 3:00,2.473,0.34,1.46,3.025,94.173,140.808,178.023,215.965,13.069,870.816,78.813,4.227667
2019/2/3 3:15,2.296,1.404,2.584,3.868,133.16,182.342,204.339,233.332,13.065,870.816,81.136,10.557667
2019/2/3 3:30,3.285,3.229,4.19,4.174,160.757,188.029,197.775,217.303,13.055,870.9,77.348,20.467999
2019/2/3 3:45,3.745,4.631,5.153,5.493,179.079,204.9,210.224,224.369,13.049,870.774,74.985,31.820332
2019/2/3 4:00,3.898,4.859,5.763,5.647,187.806,208.153,211.395,228.114,13.045,870.662,74.505,39.503666
2019/2/3 4:15,3.72,5.366,6.861,6.744,195.412,213.688,214.413,226.183,13.033,870.562,74.851,47.198997
2019/2/3 4:30,3.796,5.645,5.866,5.927,203.228,219.515,221.234,234.642,13.025,870.377,76.113,46.148666
2019/2/3 4:45,3.668,4.859,5.28,5.062,196.382,213.36,215.852,229.424,13.024,870.348,74.394,54.651333
2019/2/3 5:00,3.514,4.529,6.224,5.901,201.051,217.092,212.47,223.738,13.011,870.219,74.274,67.16333
2019/2/3 5:15,5.219,6.608,7.983,7.635,215.197,220.403,213.687,224.076,13.007,869.98,73.163,76.77234
2019/2/3 5:30,5.295,6.938,8.466,7.84,218.391,223.142,215.325,225.528,13.002,869.783,74.472,87.05666
2019/2/3 5:45,6.03,7.371,8.872,9.214,214.366,220.544,213.219,220.883,12.989,869.526,74.687,85.943665
2019/2/3 6:00,4.611,5.265,6.607,7.432,224.65,227.213,216.787,223.585,12.986,869.584,72.483,73.981
2019/2/3 6:15,4.839,5.999,6.505,7.406,212.154,219.28,215.548,227.915,12.972,869.627,73.568,74.836
2019/2/3 6:30,4.839,6.355,7.702,8.325,209.651,216.249,212.915,221.935,12.967,869.555,71.744,92.031
2019/2/3 6:45,4.687,6.151,7.882,8.198,217.501,220.66,213.979,226.862,12.961,869.455,71.447,99.07033
2019/2/3 7:00,4.941,6.658,7.242,6.998,210.013,217.654,218.496,229.67,12.953,869.341,72,102.46067
2019/2/3 7:15,5.574,7.013,7.191,7.941,210.399,222.51,221.631,231.05,12.946,869.2,71.513,105.688995
2019/2/3 7:30,5.701,6.531,6.759,7.89,211.359,221.304,221.492,231.178,12.938,869.13,70.507,103.76666
2019/2/3 7:45,5.194,6.81,7.141,7.814,207.768,219.338,219.666,232.513,12.922,869.088,70.52,106.03199
2019/2/3 8:00,4.865,6.734,7.345,7.941,208.541,219.467,222.018,233.378,12.921,869.032,70.738,101.01033
2019/2/3 8:15,4.966,6.81,7.37,8.196,215.7,221.971,223.784,232.583,12.912,869.004,68.853,101.82933
2019/2/3 8:30,5.245,6.937,7.473,7.992,212.412,222.158,222.462,232.618,12.904,869.13,68.258,105.41766
2019/2/3 8:45,5.194,7.191,7.549,7.866,211.523,221.024,220.544,230.161,12.905,869.13,69.697,103.07267
2019/2/3 9:00,5.979,7.498,7.856,8.044,208.68,218.437,219.034,228.136,12.909,869.13,67.567,96.54033
2019/2/3 9:15,6.461,7.806,7.959,8.197,208.727,218.52,218.882,228.582,12.947,869.284,65.803,89.232666
2019/2/3 9:30,6.41,7.37,7.881,8.248,205.708,216.541,216.659,227.364,12.987,869.37,64.791,77.715996
2019/2/3 9:45,5.194,6.658,7.448,7.534,212.366,220.18,222.333,231.366,13.048,869.598,65.493,71.854004
2019/2/3 10:00,6.562,7.652,7.729,7.866,206.995,220.274,219.677,229.553,13.133,869.612,65.379,89.84333
2019/2/3 10:15,6.664,7.83,8.213,8.299,213.079,224.171,223.258,232.243,13.236,869.641,65.172,114.105995
2019/2/3 10:30,6.562,7.319,7.931,8.578,217.245,226.475,224.931,233.038,13.366,869.826,63.226,126.01199
2019/2/3 10:45,7.351,7.984,8.441,9.01,217.619,227.213,222.639,233.203,13.507,869.924,61.074,147.515
2019/2/3 11:00,7.071,7.345,7.829,8.832,215.162,225.586,222.871,231.037,13.679,870.135,59.682,160.28767
2019/2/3 11:15,6.716,7.091,7.804,8.882,220.11,229.015,223.608,233.963,13.848,870.22,55.694,160.48766
2019/2/3 11:30,8.673,8.745,9.306,9.749,222.626,228.347,222.123,229.95,14.024,870.219,52.893,153.33
2019/2/3 11:45,9.054,8.948,9.305,9.849,221.55,228.955,224.159,230.242,14.184,870.319,51.799,130.04666
2019/2/3 12:00,7.58,7.677,7.753,7.788,218.226,225.481,219.888,227.177,14.337,870.205,50.039,126.534
2019/2/3 12:15,8.571,8.643,8.873,8.907,227.388,235.859,229.037,235.227,14.659,870.448,47.86,145.191
2019/2/3 12:30,9.79,9.683,9.992,9.52,226.37,233.554,229.189,235.788,15.127,870.262,46.054,162.80032
2019/2/3 12:45,9.511,9.658,10.069,10.257,228.827,235.566,231.085,237.72,15.336,870.305,44.698,183.82799
2019/2/3 13:00,10.349,10.597,11.241,11.227,224.487,233.835,227.482,235.953,15.328,870.191,44.117,184.47234
2019/2/3 13:15,9.815,9.632,9.764,9.799,240.398,245.488,238.959,243.603,15.314,870.12,41.016,181.69167
2019/2/3 13:30,9.79,10.19,10.58,10.819,237.38,245.838,239.509,246.015,15.312,870.092,38.753,182.33566
2019/2/3 13:45,10.323,10.191,10.376,10.614,235.438,243.381,238.07,244.025,15.308,869.966,38.782,178.68134
2019/2/3 14:00,9.563,10.242,10.758,11.303,229.752,235.004,231.881,239.954,15.292,869.755,37.518,169.29233
2019/2/3 14:15,9.562,9.455,9.51,9.673,235.614,241.779,235.508,242.282,15.291,869.569,37.129,172.45467
2019/2/3 14:30,9.816,9.836,10.018,10.666,238.959,243.499,236.327,242.726,15.283,869.641,36.953,177.69699
2019/2/3 14:45,9.689,9.633,10.197,10.334,231.531,239.591,234.958,243.592,14.556,869.355,37.145,183.97733
2019/2/3 15:00,10.019,10.19,10.248,10.207,237.731,244.926,239.205,246.997,14.553,869.285,36.74,182.80267
2019/2/3 15:15,10.07,9.937,10.375,10.945,234.349,242.82,236.947,243.299,14.551,869.228,36.378,150.90898
2019/2/3 15:30,10.781,10.724,11.369,11.683,240.34,249.594,243.323,251.467,14.547,869.27,36.672,190.66933
2019/2/3 15:45,11.466,11.36,11.802,12.015,248.014,257.352,250.741,259.06,14.547,869.102,37.136,196.797
2019/2/3 16:00,10.373,10.114,10.782,11.048,241.206,250.578,246.424,250.343,14.549,868.92,36.926,197.31633
2019/2/3 16:15,9.892,9.658,9.943,10.258,248.026,255.912,248.752,254.088,14.549,868.976,36.805,196.351
2019/2/3 16:30,10.96,11.106,11.7,12.041,243.816,251.257,246.225,254.018,14.555,869.004,36.41,196.01033
2019/2/3 16:45,11.187,11.156,11.725,11.583,247.465,255.058,249.01,253.186,14.557,868.99,36.413,194.91
2019/2/3 17:00,9.84,10.012,10.579,10.818,246.565,255.292,249.582,254.86,14.567,868.962,36.365,194.82933
2019/2/3 17:15,10.629,10.953,11.165,11.456,248.097,255.13,250.216,256.59,14.572,868.947,36.561,192.80167
2019/2/3 17:30,9.816,9.86,9.788,10.13,251.268,257.422,249.595,255.364,14.579,868.877,37.481,191.14366
2019/2/3 17:45,9.384,9.378,9.738,9.621,244.271,249.548,246.376,252.589,14.594,868.791,38.344,189.577
2019/2/3 18:00,9.155,9.049,9.56,9.29,245.452,251.958,247.572,255.726,14.613,868.777,38.641,177.27068
2019/2/3 18:15,6.664,7.347,7.448,7.585,243.475,248.085,243.838,251.911,14.622,868.648,39.037,166.09532
2019/2/3 18:30,7.428,7.701,8.084,8.476,247.453,253.678,246.752,253.631,14.085,868.548,39.38,139.65134
2019/2/3 18:45,6.944,7.091,7.09,7.202,251.21,259.622,251.618,257.726,13.863,868.434,40.207,114.43933
2019/2/3 19:00,4.662,4.935,5.382,5.647,268.748,274.667,266.945,270.209,13.694,868.42,47.624,94.781
2019/2/3 19:15,5.295,5.721,6.325,6.82,259.143,266.478,261.81,267.496,13.568,868.448,50.731,77.865326
2019/2/3 19:30,5.422,5.923,6.376,6.845,259.879,267.251,259.749,267.261,13.478,868.308,51.787,62.431
2019/2/3 19:45,5.143,5.518,6.046,6.642,251.748,260.885,257.364,265.507,13.423,868.154,52.569,53.299
2019/2/3 20:00,4.586,4.758,5.408,6.03,245.066,255.971,252.191,261.833,13.384,868.153,53.751,45.370667
2019/2/3 20:15,5.067,5.214,5.51,5.877,238.491,247.944,244.354,254.251,13.351,868.098,54.347,49.388
2019/2/3 20:30,5.599,5.467,5.866,6.284,238.315,249.337,245.968,252.964,13.322,868.013,54.632,49.618332
2019/2/3 20:45,4.941,5.189,5.383,5.596,236.759,248.576,246.015,252.917,13.307,868.013,55.334,45.975334
2019/2/3 21:00,4.51,4.021,4.748,5.469,242.716,254.835,250.812,258.838,13.294,868.027,56.346,40.080334
2019/2/3 21:15,4.637,4.047,4.291,4.732,243.137,253.818,248.494,255.784,13.281,868.126,57.11,34.104
2019/2/3 21:30,4.713,4.834,5.204,5.646,236.97,245.569,239.111,244.88,13.265,868.181,56.53,34.218334
2019/2/3 21:45,4.611,4.834,5.23,6.234,225.937,240.702,236.116,244.342,13.255,868.026,55.456,40.951664
2019/2/3 22:00,5.295,5.366,5.686,6.31,224.604,239.357,235.039,244.657,13.241,867.812,57.201,49.171333
2019/2/3 22:15,5.295,5.366,5.917,6.285,224.744,240.585,236.386,244.354,13.237,867.627,58.843,57.567333
2019/2/3 22:30,5.523,5.949,5.969,5.876,237.029,246.564,244.213,252.193,13.224,867.612,57.724,56.638332
2019/2/3 22:45,5.498,5.543,5.535,5.392,241.463,250.472,247.021,255.843,13.221,867.698,57.993,45.808666
2019/2/3 23:00,4.103,4.53,5.001,5.418,250.144,258.392,253.503,262.534,13.211,867.769,59.045,35.510334
2019/2/3 23:15,4.459,4.326,5.077,5.647,244.928,257.048,254.497,261.891,13.2,867.698,59.4,32.762665
2019/2/3 23:30,4.103,3.944,4.799,5.876,242.4,257.913,255.304,263.096,13.198,867.669,59.156,36.209667
2019/2/3 23:45,4.306,4.707,5.484,6.387,244.154,258.978,256.99,264.769,13.186,867.726,59.196,46.024002
2019/2/4 0:00,4.763,4.682,5.052,5.928,238.106,250.73,250.483,260.745,13.177,867.556,59.184,56.15333
2019/2/4 0:15,4.763,4.733,5.002,5.648,237.344,251.256,247.325,256.31,13.175,867.458,60.534,57.002666
2019/2/4 0:30,5.447,5.29,5.662,6.743,240.831,253.853,249.431,259.493,13.167,867.557,60.806,49.019333
2019/2/4 0:45,5.143,5.467,6.198,6.795,244.107,257.164,253.585,262.101,13.157,867.444,60.42,39.123997
2019/2/4 1:00,4.408,4.808,5.078,5.546,234.712,249.208,246.962,255.854,13.155,867.5,59.897,30.515
2019/2/4 1:15,4.358,4.529,5.382,5.852,217.49,241.51,241.101,254.087,13.149,867.43,61.168,24.663666
2019/2/4 1:30,4.332,4.631,5.281,6.158,209.944,236.069,236.479,250.262,13.14,867.5,60.95,25.094
2019/2/4 1:45,4.662,4.758,5.255,5.698,218.297,239.908,240.304,251.747,13.133,867.262,60.745,29.926998
2019/2/4 2:00,4.001,4.098,4.951,5.29,208.797,236.548,236.983,249.536,13.125,867.234,61.643,25.602999
2019/2/4 2:15,3.925,4.53,4.646,4.682,200.993,225.516,227.588,241.041,13.119,867.091,62.441,23.496334
2019/2/4 2:30,3.771,4.226,4.469,4.935,198.383,219.14,219.034,233.413,13.111,867.02,63.595,20.347
2019/2/4 2:45,3.822,4.124,4.343,5.011,193.902,217.923,218.602,232.618,13.107,866.762,63.204,22.857666
2019/2/4 3:00,4.027,4.606,4.773,5.493,192.324,216.11,217.934,231.892,13.105,866.762,63.319,27.907331
2019/2/4 3:15,4.383,5.037,5.508,5.62,197.331,215.723,216.612,230.032,13.099,866.721,63.314,38.564
2019/2/4 3:30,3.976,5.011,6.276,6.106,202.982,217.409,218.975,232.127,13.09,866.72,63.335,49.62833
2019/2/4 3:45,4.154,5.442,5.712,6.336,207.778,221.514,222.708,237.414,13.085,866.65,62.818,56.238667
2019/2/4 4:00,4.155,5.138,5.559,6.54,214.32,224.346,224.205,238.129,13.087,866.734,62.713,55.788334
2019/2/4 4:15,3.107,3.663,4.647,5.341,219.374,237.473,234.034,242.68,13.075,866.693,63.67,49.042995
2019/2/4 4:30,2.271,2.975,4.114,4.733,230.702,250.365,243.358,245.464,13.071,866.524,64.312,41.766666
2019/2/4 4:45,0.345,0.416,2.532,3.433,230.972,271.192,256.38,249.688,13.071,866.454,65.954,35.562664
2019/2/4 5:00,0.396,0.467,2.2,3.816,230.972,266.106,249.783,237.449,13.063,866.255,67.335,29.588333
2019/2/4 5:15,0.497,0.365,2.787,5.19,212.373,255.315,237.345,237.122,13.057,866.012,68.213,31.485664
2019/2/4 5:30,2.22,2.468,4.849,6.029,207.475,233.859,231.694,236.127,13.049,865.955,67.23,38.344334
2019/2/4 5:45,4.307,4.53,5.842,7.329,216.051,226.018,220.146,231.74,13.047,865.786,64.032,50.002
2019/2/4 6:00,4.282,5.366,6.555,7.278,222.567,231.133,228.992,239.182,13.039,865.856,64.824,56.623665
2019/2/4 6:15,4.814,6.227,7.115,7.918,220.146,226.849,225.271,238.221,13.031,865.73,65.638,66.39667
2019/2/4 6:30,5.574,6.734,7.857,7.993,220.952,228.687,228.265,239.591,13.029,865.758,64.085,67.36466
2019/2/4 6:45,3.361,5.29,6.199,6.948,237.355,237.134,233.39,243.803,13.02,866.012,63.851,66.241
2019/2/4 7:00,1.131,1.784,4.646,5.265,287.336,254.017,235.321,241.989,13.012,865.913,69.043,58.261
2019/2/4 7:15,0.827,0.34,2.097,4.555,338.327,280.737,244.517,243.557,13.01,865.955,69.471,43.766666
2019/2/4 7:30,1.713,0.34,0.599,3.152,35.345,306.817,242.447,239.439,13.001,866.04,69.482,34.934334
2019/2/4 7:45,1.181,0.34,1.283,3.867,63.697,132.982,201.415,227.037,12.993,865.969,68.733,38.87633
2019/2/4 8:00,0.32,0.34,1.944,5.062,73.045,218.705,234.992,237.731,12.986,866.04,68.794,38.84933
2019/2/4 8:15,0.32,0.34,2.251,4.808,73.01,261.351,242.995,239.731,12.983,866.012,69.322,41.11233
2019/2/4 8:30,0.32,0.34,2.352,4.885,73.022,261.952,239.486,239.848,12.969,866.212,70.886,41.947666
2019/2/4 8:45,1.08,1.759,4.113,6.207,209.464,229.015,223.539,232.63,12.969,866.141,69.487,44.471333
2019/2/4 9:00,1.283,2.316,4.824,6.87,205.528,231.389,226.241,234.326,12.968,866.369,65.911,46.567
2019/2/4 9:15,3.54,5.138,5.763,6.387,210.634,224.931,224.206,232.934,12.99,866.411,64.37,45.318665
2019/2/4 9:30,2.955,4.276,5.662,6.311,200.982,216.577,219.807,231.249,13.026,866.707,63.22,42.859665
2019/2/4 9:45,3.822,5.341,5.968,6.743,204.245,222.381,222.276,232.115,13.089,866.905,60.842,54.027332
2019/2/4 10:00,4.18,5.619,6.198,6.795,210.411,226.593,224.101,234.326,13.172,867.119,58.598,61.739002
2019/2/4 10:15,4.763,5.771,6.657,7.432,216.46,228.313,225.492,235.11,13.271,867.416,56.683,67.72767
2019/2/4 10:30,4.611,5.898,6.709,7.431,215.5,226.768,221.877,230.817,13.399,867.5,55.679,82.311
2019/2/4 10:45,5.321,6.177,7.218,8.044,223.621,229.541,226.265,233.906,13.551,867.755,53.492,94.330666
2019/2/4 11:00,6.005,6.177,6.478,7.152,213.055,223.807,220.988,227.505,13.712,867.798,51.198,91.866
2019/2/4 11:15,7.146,7.066,7.6,8.018,227.283,232.219,224.918,231.822,13.898,867.869,47.191,92.67899
2019/2/4 11:30,8.14,7.881,8.237,8.551,225.878,233.25,225.306,228.944,14.078,867.855,45.749,102.969666
